,Unnamed: 0,Odio_Bol,is_reply,sent_analysis_class,sent_analysis_compound,has_all_caps,has_emoji,punct_index,has_hurtlex,hurtlex_index,normalized,norm_lemma
790,790,0,1,pos,pos,0,True,0.0158730158730158,0,0.0,username parabéns a policia vocês são verdadeiros heróis 👏 🏻 👏 🏻 👏 🏻 👏 🏻 👏 🏻,parabens policiar voces sao verdadeiro herois
791,791,0,1,neu,neg,0,False,0.036231884057971,1,0.04,"username alguém sabe para qual hospital levaram ela , eu conheço ela , a família dela está procurando ela , ela tem transtornos psicológicos .",alguem saber hospital levar conheco familia procurar transtorno psicologicos
792,792,0,1,neg,neg,0,False,0.0328467153284671,1,0.0697674418604651,"username vocês . são assassinos . suspeitos têm direito a julgamento e ampla defesa . condenação deveria se dar via o devido processo legal , não temos pena de morte no país . vocês não são suspeitos , são executores de pretos pobres . qual será a condenação aos policiais assassinos ?",voces sao assassino suspeito direito julgar amplo defesa condenacao dever dar via devido processo legal nao penar morte pai voces nao sao suspeito sao executor preto pobre sera condenacao policial assassino
793,793,0,1,neu,pos,0,False,0.0294117647058823,0,0.0,username bom trabalho à todos que estão em serviço a favor do cidadão .,bom trabalho todo estao servico favor cidadao
794,794,0,1,neu,pos,0,False,0.0588235294117647,0,0.0,username que deus os proteja sempre !,deus proteger sempre
795,795,0,1,neu,pos,1,False,0.0232558139534883,0,0.0,username deus abençoe e guarde a todos vocês nessa luta pela liberdade das famílias do rj .,deus abencoe guardar todo voces em esse luta liberdade familias rj
796,796,0,1,pos,pos,0,False,0.0344827586206896,0,0.0,username sabedoria e comercio,sabedoria comerciar
797,797,0,1,neu,neu,0,False,0.0909090909090909,0,0.0,username hope,hope
798,798,0,1,neu,neu,0,False,0.0364963503649635,1,0.0869565217391304,"username eu acho que policiais deveriam sempre estar com arma na mão , para não ser surpreendido nunca . minha opinião . deus proteja a todos .",achar policial dever sempre estar arma mao nao ser surpreender nunca opiniao deus proteger todo
799,799,0,1,neu,neu,0,False,0.0869565217391304,0,0.0,username username,username username
800,800,1,1,neg,neg,0,False,0.0851063829787234,0,0.0,username verdadeiros heróis ! ! chora vagabundagem !,verdadeiro herois chorar vagabundagem
801,801,0,1,neu,neu,0,False,0.1,0,0.0,username number 5x0 username ( gilmar ) foi goleada contra gilmar !,5x0 gilmar golear contra gilmar
802,802,0,1,pos,pos,0,False,0.074074074074074,0,0.0,username parabéns guerreiros !,parabens guerreiro
803,803,0,1,neu,neg,0,False,0.0454545454545454,0,0.0,username leopoldo bulhões é rua e não avenida .,leopoldo bulhoes ruir nao avenida
804,804,0,1,pos,pos,0,False,0.1590909090909091,0,0.0,username bom trabalho ! url,bom trabalho
805,805,0,1,neg,neg,0,False,0.0517241379310344,0,0.0,"username parabéns , trabalho duro e que não precisa de morte .",parabens trabalhar duro nao precisar morte
806,806,0,1,neu,pos,0,False,0.0789473684210526,0,0.0,username parabéns a equipe ! fã da username,parabens equipe fa
807,807,0,1,neu,neu,0,False,0.05,0,0.0,username calibre 9mm e escrito sem sem o .,calibrar 9mm escrito
808,808,0,1,neu,neg,0,False,0.0222222222222222,1,0.1428571428571428,username mais uma vítima portando uma sombrinha,vitimar portar sombrinha
809,809,0,1,neu,neg,0,False,0.0869565217391304,1,0.0869565217391304,"username acabei de ler que um vereador pediu um minuto de silêncio pela morte dos bandidos , é o policial morto ? ? ? ? cambada de canalhas ! ! ! ! ! !",acabar ler vereador pedir minuto silenciar morte bandido policial morto cambada canalha
810,810,0,1,neu,neu,0,True,0.0714285714285714,0,0.0,username top 👏 👏 👏 👏,top
811,811,1,1,neu,neg,0,False,0.0213903743315508,1,0.1111111111111111,username username a maioria da sociedade apoia vocês ! quem critica a morte de bandido ou é bandido ou é a mesma pessoa que pede mais segurança quando um bandido entra num ônibus e mata meia dúzia .,maioria sociedade apoiar voces criticar morte bandido bandido mesmo pessoa pedir seguranca bandido entrar onibus mata meio duzia
812,812,0,1,neu,neu,0,True,0.0909090909090909,0,0.0,username 😢 😢 😢 😢,username 😢 😢 😢 😢
813,813,0,1,neu,neu,0,False,0.1714285714285714,0,0.0,username poxa url,poxa
814,814,1,1,neu,neg,0,False,0.0253623188405797,1,0.0204081632653061,"username esses policial são um bando de ladrão , entraram na minha casa ontem no jacarezinho , roubaram várias coisas dentro da minha casa , seus bando de ladrão filhos da puta . por isso que quando bota a cara no jacaré que morre polícia nós solta até fogos . bando de filho da puta ladrões .",policial sao bando ladrao entrar casa ontem jacarezinho roubar variar coisa dentro casa bando ladrao filho puta bota cara jacare morrer policiar solta atar fogo bando filho puta ladroar
815,815,0,1,pos,pos,0,False,0.125,0,0.0,username bom dia !,bom dia
816,816,0,1,neu,neg,0,False,0.0224719101123595,1,0.0434782608695652,"username username fez um “ ótimo ” trabalho de entrar na favela , matar quem tava pela frente e dizer que foi através das investigações , logo quando as investigações só levam até os bandidos periféricos e não a quem os fornece as armas e drogas . triste realidade do sistema !","fazer "" otimo "" trabalho entrar favela matar tava frente dizer atraves investigacoes logo investigacoes so levar atar bandido perifericos nao fornecer arma droga triste real sistema"
817,817,0,1,pos,pos,0,False,0.1052631578947368,0,0.0,username quem confia ?,confiar
818,818,1,1,neu,neu,1,True,0.0727272727272727,0,0.0,username meus pêsames guerreiros . e “ passem o rodo ! ! ” 💪 🏼,"pesames guerreiro "" passar rodar """
819,819,1,1,neg,neg,0,False,0.0576923076923076,0,0.0,username bom dia guerreiros . façam a faxina pra gente !,bom dia guerreiro facam faxina para o gente
820,820,0,1,neu,neg,0,False,0.0649350649350649,0,0.0,"username porque o username não investiga os criminosos , mas sempre as polícias ?",porque nao investigar criminoso sempre policiar
821,821,0,1,neu,neu,0,False,0.2,0,0.0,username url,username url
822,822,1,1,neu,pos,1,False,0.0193548387096774,1,0.0769230769230769,"username hashtag só bandido e todos sentados no colo do capeta , menos number traficantes no rio para viciar nossas crianças e a população apoia a polícia",so bandido todo sentar colo capeta menos traficante rio viciar criancas populacao apoiar policiar
823,823,1,1,neu,pos,1,False,0.0259259259259259,1,0.0697674418604651,"username parabéns por todo o trabalho da username . parabéns pela operação de ontem no jacarezinho . é uma guerra , a quantidade de armas e munição apreendidas prova isso . protestantes são em sua maioria parentes de envolvidos no tráfico e defensores dos direitos dos bandidos .",parabens todo trabalho parabens operacao ontem jacarezinho guerra quantidade arma municao apreender prova protestante sao maioria parente envolver traficar defensor direito bandido
824,824,0,1,pos,pos,0,False,0.1153846153846153,0,0.0,username parabéns policiada .,parabens policiar
825,825,0,1,neu,pos,1,False,0.0316205533596837,1,0.0476190476190476,"username username se eu fosse o comandante das polícias do rio , proibiria qualquer policial de entrar em favelas ou morros dominados pelo tráfico . deixem que se matem sozinhos , deixem que o tráfico domine e pronto . a polícia só recebe críticas . larguem mão .",comandante policiar rio proibir qualquer policial entrar favela morro dominar traficar deixar matar sozinho deixar traficar dominar pronto policiar so receber criticar largar mao
826,826,0,1,neu,pos,0,False,0.032258064516129,0,0.0,username servir e proteger sempre,servir proteger sempre
827,827,0,1,pos,pos,1,False,0.0327868852459016,0,0.0,username obrigado pelo bom trabalho ! deus abençoe a nossa policia,obrigar bom trabalho deus abencoe policiar
828,828,0,1,neu,pos,0,False,0.032258064516129,0,0.0,username servir e proteger sempre,servir proteger sempre
829,829,0,1,neu,pos,0,True,0.0294117647058823,0,0.0,username bom dia nossos guerreiros 🤗,bom dia guerreiro
830,830,1,1,neu,neg,1,False,0.0359281437125748,1,0.1724137931034483,username meus sentimentos a família e a corporação . a imprensa só quer lamentar a morte de number bandidos . pra que matar os bandidos ! ? só os bandidos podem matar policiais .,sentir familia corporacao imprensa so querer lamentar morte bandido pra matar bandido so bandido poder matar policial
831,831,1,1,neu,pos,0,False,0.0367647058823529,1,0.0416666666666666,username username a população de bem está com vocês ainda mais vendo que hashtag username username e os direitos humanos . só defendem os vagabundos . nenhum deles vai na casa das pessoas da comunidade para saber o que passam lá . mas quando a polícia vai na comunidade eles,populacao bem voces ainda ver direito humano so defender vagabundo nenhum ir casa pessoa comunidade saber passar lo policiar ir comunidade
832,832,0,1,neu,neu,0,True,0.0111940298507462,0,0.0,"username vocês tiram o pouco que conseguimos conquistar , já entraram na minha casa e destruíram um armário que eu tinha conseguido como doação porque eu não tinha lugar para colocar minhas roupas , nem a do meu marido e agora estamos sem armário nossas roupas no chão em sacolas 🤬",voces tirar pouco conseguir conquistar ja entrar casa destruiram armario conseguir doacao porque nao lugar colocar roupa marido agora armario roupa chao sacola
833,833,0,1,neu,neu,1,False,0.125,0,0.0,"username hashtag sempre fui , sempre serei ! ! !",sempre sempre
834,834,0,1,pos,pos,1,True,0.074074074074074,0,0.0,username bom dia ! uma excelente sexta feira . a todos ! 👮 🌷,bom dia excelente sexta feira todo
835,835,0,1,neu,neg,0,False,0.0384615384615384,0,0.0,username ótima sexta feira abençoada para todos vocês !,otima sexta feira abencoada todo voces
836,836,0,1,neg,neg,0,False,0.2307692307692307,0,0.0,username medo ! !,medo
837,837,0,1,neu,pos,0,False,0.0277777777777777,0,0.0,username lamento pela vida desse herói,lamento vida de esse heroi
838,838,0,1,neu,pos,0,True,0.0277777777777777,1,0.0666666666666666,username parabéns aos policiais militares do number ° batalhão da polícia militar em teresópolis . bravo ! 👏 🏽 👏 🏽 👏 🏽 👏 🏽 👏 🏽,parabens policial militar batalhao policiar militar teresopolis bravo
839,839,0,1,neu,neg,0,False,0.0634920634920634,1,0.0909090909090909,username não vai se pronunciar sobre a chacina de number não ?,nao ir pronunciar sobre chacina nao
840,840,0,1,neg,neg,0,False,0.0526315789473684,0,0.0,username que tristeza,tristeza
841,841,1,1,pos,pos,0,False,0.0357142857142857,1,0.125,username parabéns guerreiros ! levem fogo pra esses animais,parabens guerreiro levar fogo pra animal
842,842,1,1,pos,pos,0,False,0.1066666666666666,0,0.0,username parabéns ! acabem com a vagabundagem ! ! força e que deus abençoe vocês ! ! ! !,parabens acabar vagabundagem forcar deus abencoe voces
843,843,0,1,neu,neu,0,False,0.0869565217391304,0,0.0,username username,username username
844,844,0,1,neu,neu,0,True,0.0769230769230769,0,0.0,username username 👇 👇,username username 👇 👇
845,845,0,1,neu,pos,1,False,0.0514285714285714,0,0.0,"username quem não está gostando disso são os partidos de esquerda : parte , suplicy , coligação ( partido que pediu ao senado para proibir a polícia entrar nas favelas ) , partido e pata . parabéns a todos .",nao gostar de isso sao partido esquerda parte suplicy coligacao partido pedir senado proibir policiar entrar favela partir pata parabens todos
846,846,0,1,neu,neu,0,False,0.0434782608695652,0,0.0,username meus sentimentos,sentir
847,847,0,1,neu,neg,0,False,0.0701754385964912,0,0.0,username que deus os proteja e livre de todo mal . abençoe-os .,deus proteger livre todo mal abencoe
848,848,0,1,neu,neg,1,False,0.0627615062761506,1,0.1052631578947368,"username matar preto e pobre é uma farra igual a farra do boi . quero ver invadir e matar milicianos ( policiais , bombeiros e afins ) . ou matar políticos que roubam seus as merendas escolares . vocês tem fariam essa farra ? url",matar preto pobre farra igual farra boi querer ver invadir matar miliciano policiais bombeiro afim matar politicos roubar merendar escolar voces fazer farra
849,849,0,1,neu,neg,1,False,0.0387323943661971,1,0.025,username username ué ! ? não vai ter tweet sobre a chacina do jacarezinho ? me fala aqui : nessa guerra às drogas quem está ganhando ? é um escárnio que meu imposto esteja financiando a ocupação territorial das milícias no financial . hashtag hashtag hashtag,ue nao ir ter tweet sobre chacina jacarezinho falar aqui em esse guerra droga ganhar escarnio impor financiar ocupacao territorial milicias financial
850,850,0,1,neu,neu,1,True,0.031055900621118,1,0.0294117647058823,"username coloca uma viatura dessa na estrada da posse ( na altura do condomínio da tenda ) às 4h da manhã . é a hora que eu saio pra pegar o ônibus , e os gansos também 🙄",colocar viatura de esse estrada posse altura condominio tender 4h manha hora sair para o pegar onibus ganso tambem
851,851,1,1,pos,pos,0,False,0.081081081081081,0,0.0,username heróis . da próxima façam mais !,herois proxima facam
852,852,1,1,neu,pos,1,False,0.0264900662251655,0,0.0,"username parabéns pelo excelente trabalho , hoje computador é polícia fizerem uma operação fantástica , triste pelo nosso guerreiro que perdeu sua vida para esses vermes .",parabens excelente trabalhar hoje computador policiar fazer operacao fantastica triste guerreiro perder vida verme
853,853,1,1,pos,pos,0,True,0.0303030303030303,0,0.0,username parabéns 👏 🇧🇷 aço nos caras,parabens aco caro
854,854,0,1,neu,neg,0,True,0.034090909090909,1,0.0555555555555555,"username fazer blitz , ok , mas se põe o cachorro no banco do meu carro eu ficaria puto 😂 😂 😂 😂",fazer blitz ok poe cachorro banco carro ficar puto
855,855,0,1,neu,pos,0,False,0.0588235294117647,0,0.0,username meus mais sinceros sentimentos há todos os familiares . deus o tenha consigo .,sincero sentir ha todo familiar deus com si
856,856,1,1,neu,neg,0,False,0.021505376344086,1,0.0588235294117647,"username vou começar a comemorar a cada morte de um vagabundo , que vocês sejam alvejados sem dó",ir comecar comemorar cada morte vagabundo voces alvejar
857,857,0,1,pos,pos,0,False,0.0512820512820512,0,0.0,username boa noite e bom serviço a todos .,boa noite bom servico todos
858,858,1,1,neg,neg,0,False,0.0555555555555555,0,0.0,username assassinos da pior espécie . vergonha do brasil .,assassino pior especie vergonha brasil
859,859,0,1,neu,pos,0,False,0.0188679245283018,0,0.0,username que deus abençoe vocês nessa missão guerreiros,deus abencoe voces em esse missao guerreiro
860,860,0,1,pos,pos,0,False,0.0952380952380952,0,0.0,"username boa noite minha "" paliçada "" querida !","boa noite "" palicada "" querido"
861,861,0,1,neu,neg,1,False,0.0275229357798165,1,0.0285714285714285,"username feita de assassinos e milicianos ? possível queima de arquivo ? algum desses assassinados tinha muito a falar , se preso ? qual a relação dessa lambança com o encontro entre miliciano bozó e o governador rj ontem ?",fazer assassino miliciano possivel queimar arquivo algum de esse assassinar falar preso relacao de esse lambanca encontrar miliciano bozo governador rj ontem
862,862,0,1,neu,pos,0,False,0.031578947368421,1,0.0588235294117647,username boa noite . como fica a imunização de policiais que já tomaram a primeira dose da vacina ?,boa noite ficar imunizacao policial ja tomar primeira dose vacina
863,863,0,1,neu,neu,0,False,0.0303030303030303,1,0.2,username meus sentimentos a família,sentir familia
864,864,0,1,neu,pos,0,False,0.0493827160493827,1,0.0666666666666666,username nossos pêsames . que deus conforte a família e amigos . isso tem que parar !,pesames deus confortar familia amigo parar
865,865,0,1,neu,neu,0,True,0.081081081081081,0,0.0,username puta que pariu ! ! ¡mais um guerreiro tomba 😞,puta parir guerreiro tombar
866,866,0,1,neu,neu,0,False,0.0454545454545454,1,0.25,username está de sacanagem,sacanagem
867,867,1,1,neu,pos,1,False,0.0405405405405405,1,0.0833333333333333,username aqui não . obrigado aos policiais do number 0o bip pelo excelente trabalho .,aqui nao obrigar policial 0o bip excelente trabalho
868,868,0,1,neu,pos,0,False,0.0603448275862069,1,0.1052631578947368,username como é pra vocês matarem inocentes e pai de família e chegar em casa abraçar seu filho ? url,para o voces matar inocente pai familia chegar casa abracar filho
869,869,0,1,neu,neg,1,False,0.0491228070175438,1,0.0625,"username não vamos ser tolos , a polícia só entra em lugares que não tem milícia ! ! ! ! o que aconteceu na comunidade foi uma hashtag ! o pior de tudo é ver um delegado atacando de forma leviano entidades que defende o direito à vida ! chega de hipocrisia ! ! tem que investigar ! ! !",nao ir ser tolo policiar so entrar lugar nao milicia acontecer comunidade pior tudo ver delegado atacar forma leviano entidade defender direito vida chegar hipocrisia investigar
870,870,1,1,neu,neg,1,True,0.125,0,0.0,"username "" e disse : até aqui virás , e não mais adiante . "" coríntios number game over aço ‼️ a a url",""" dizer atar aqui virar nao adiar "" corintios gamar over aco"
871,871,1,1,neu,pos,0,False,0.0402684563758389,1,0.0454545454545454,"username nossos sentimentos pela perca de mais um , verdadeiro herói . oramos a deus , pela família , amigos e companheiros enlutados . chumbo pra vagabundo",sentir perder verdadeiro heroi orar deus familia amigo companheiro enlutar chumbo pra vagabundo
872,872,0,1,neu,neg,0,False,0.0425531914893617,0,0.0,username porra esse revolvendo está adão . kkk,porra revolvendo adao kkk
873,873,1,1,neu,pos,1,False,0.0209790209790209,1,0.1333333333333333,"username policia , parabéns pela atuação hoje no jacarezinho . o povo destas comunidades precisam ser protegidos . meus sentimentos a família do bravo agente executado por marginais e a todos os policiais mortos em operações . o brasil precisa das forças legais para combater a criminalidade .",policiar parabens atuacao hoje jacarezinho povo de este comunidade precisar ser proteger sentir familia bravo agente executar marginal todo policial mortos operacoes brasil precisar forca legal combater criminalidade
874,874,0,1,neu,neg,1,False,0.0296610169491525,1,0.0232558139534883,"username meu carro foi roubado na sexta-feira passada e com o apoio do number terceiro bem setor charlie cabo ferreira e o soldado marçal , recuperamos o veículo sem precisar dar um tiro sequer menos de number horas após o roubo ! salive a polícia militar ! ! !",carro roubar sexta feira passar apoio terceiro bem setor charlie cabo ferreira soldado marcal recuperar veicular precisar dar tiro sequer menos hora apos roubo salivar policiar militar
875,875,1,1,neu,pos,1,False,0.0526315789473684,0,0.0,username herois de farda ! hashtag morreu só bandido,herois farda morrer so bandido
876,876,1,1,neu,pos,1,False,0.0458715596330275,0,0.0,"username pesa muito trazer um cara desses guerreiros , como a justiça vai solta-lo , tragam só o coração dele .",pesar trazer cara de esse guerreiro justica ir solta lo tragar so coracao
877,877,1,1,neu,neg,1,False,0.0551724137931034,1,0.0416666666666666,"username e username , na próxima entram com flores e carinhos . o mal do brasileiro , especificamente o carioca , é achar que o errado , é certo .",proxima entrar flor carinho mal brasileiro específico carioca achar errar certo
878,878,1,1,neu,neg,1,False,0.0440528634361233,1,0.0714285714285714,"username a questão não é ser a favor de polícia ou bandido , a questão é que independente de quem morre tem família , tem mãe , muitos tem filhos . pai mata filha e no dia dos pais tem saidinha . precisamos de pena de morte",questao nao ser favor policiar bandido questao independente morrer familia mae muito filho pai matar filho dia pai saidinha precisar pena morte
879,879,0,1,neu,neu,0,False,0.0303030303030303,0,0.0,username duas motos roubadas,dois moto roubar
880,880,0,1,neu,pos,0,False,0.0625,0,0.0,username username foi exatamente assim meu querido !,exato assim querer
881,881,0,1,neg,neg,1,False,0.0372670807453416,1,0.037037037037037,"username querendo ou não vão ter que engolir seus satânico sem jesus ! moradores saíram pra protestar . vida sim , morte não ! ! justiça contra os assassinos",querer nao vao ter engolir satanico Jesus morador sairam para o protestar vida sim morte nao justica contra assassino
882,882,0,1,neu,neg,0,False,0.0550847457627118,1,0.0512820512820512,"username morreu em vão . o tráfico e o crime continua . pra number fuzis apreendidos , entram mais number pelas fronteiras . enquanto não atingirem a raiz do problema , continuarão enxugando gelo . o crime na favela é só a ponta do problema .",morrer vao trafico crime continuar para o fuzis apreender entrar fronteiro enquanto nao atingir raiz problema continuarao enxugar gelo crime favela so ponta problema
883,883,1,1,neu,pos,0,False,0.0275862068965517,1,0.1153846153846153,username morador fica trancado em casa não fica pulando laje . tem que entrar e matar todos os bandidos eles tem que temer a polícia novamente,morador ficar trancar casa nao ficar pular laje entrar matar todo bandido temer policiar novo
884,884,0,1,neu,neu,0,False,0.0476190476190476,0,0.0,username correto,correto
885,885,0,1,neu,neg,0,False,0.0522648083623693,1,0.0222222222222222,"username atenção comunidade vamos evitar operação . polícia militar - number , quando a pessoa é vítima da ação de infratores , situações de risco e perturbação da ordem . polícia civil - number , para denúncias de porte de arma , drogas , tráfico , entre outros . * disque denúncia rio , number .",atencao comunidade ir evitar operacao policiar militar pessoa vitimar acao infrator situacoes risco perturbacao ordem policiar civil denunciar porte arma droga traficar outro discar denunciar rio
886,886,1,1,pos,pos,0,True,0.0408163265306122,1,0.1428571428571428,username username parabéns 👏 👏 👏 ferro nos cagão,parabens ferro cagao
887,887,1,1,neu,neg,1,True,0.0484581497797356,1,0.05,"username username ohio 😮 baleou ? ? coitado deles . eles não tem culpa de ter entrado para crime , a polícia que foi genocida hashtag não precisava atirar , a culpa é do username e do username por ter bandidos nas ruas 🤷 🏻 ‍ ♂ ️🤦 🏻 ‍ ♂ ️",ohio balear coitar nao culpar ter entrar crime policiar genocídio nao precisar atirar culpa ter bandido rua
888,888,1,1,neu,pos,0,False,0.0266666666666666,1,0.0909090909090909,username username bom trabalho sangue azul larga o aço desses vagabundos,bom trabalho sangue azul largo aco de esse vagabundo
889,889,1,1,neu,neg,1,False,0.0198019801980198,1,0.1875,username enquanto isso a globo fica lamentando a morte de traficante com fuzil ! é du caralho,enquanto globo ficar lamentar morte traficante fuzil du caralho
890,890,1,1,neu,neg,1,True,0.0166666666666666,1,0.1111111111111111,username uma investigaçãozinha no para ☀ ️ não cairia mal também … 🧐,investigacaozinha nao cair mal tambem
891,891,0,1,neu,pos,0,False,0.0444444444444444,0,0.0,username username bom trabalho sangue azul,bom trabalho sangue azul
892,892,0,1,neu,neu,0,False,0.0217391304347826,1,0.1666666666666666,username chega de chacina use ivermectina,chegar chacina usar ivermectina
893,893,1,1,neu,pos,1,False,0.0666666666666666,1,0.1111111111111111,username parabéns a polícia civil rj . matou foi pouco,parabens policiar civil rj matar pouco
894,894,0,1,neu,pos,1,False,0.027027027027027,1,0.05,"username que flagra brilhante , sensacional e informativo . o estagiário ou candidato a estagiário precisa ser condecorado pela prefeitura do rj .",flagra brilhante sensacional informativo estagiario candidato estagiario precisar ser condecorar prefeitura rj
895,895,0,1,pos,pos,0,False,0.0638297872340425,0,0.0,username justiça ! ninguém está acima da lei !,justica ninguem acima lei
896,896,0,1,neu,neu,0,False,0.0681818181818181,0,0.0,username username penso o mesmo,penso
897,897,0,1,neu,pos,1,False,0.0230414746543778,1,0.0303030303030303,"username manifestação ou atos políticos ? utilizam de certos acontecimentos afim de se beneficiarem no futuro . e o morador que ali está , continuará sendo massa de manobra na mão desses tipos de partidos políticos .",manifestacao ato politicos utilizar certo acontecimento afim beneficiarem futuro morador ali continuar ser massa manobrar mao de esse tipo partir politicos
898,898,0,1,neu,pos,0,False,0.0333333333333333,0,0.0,"username shopping de bacana caindo aos pedaços , e olha que nem está chovendo pra isso . imagina uma chuva de verdade .",shopping bacana cair pedacos olhar chover para o imaginar chuva verdade
899,899,0,1,neu,neu,0,False,0.1621621621621621,0,0.0,username url,username url
900,900,0,1,neu,pos,0,False,0.0638297872340425,0,0.0,username prefeitura libera . vai quem quer .,prefeitura liberar ir quer
901,901,1,1,neu,neu,0,False,0.0404040404040404,0,0.0,"username gás lacrimogêneo e spray de pimenta , se resistirem levem detidos , chega de palhaçada .",gas lacrimogeneo spray pimenta resistir levar deter chega palhacada
902,902,0,1,neu,neg,1,False,0.0187793427230046,1,0.025,"username o pior dessa estória e que tudo entra pela frente dos polícia , se não muda a alta cúpula da polícia ladrão nada vai mudar essa realidade , amanhã vai acontecer eu outra e depois e outra e o arreglo rolando solto .",pior de esse estoria tudo entrar frente policiar nao mudar alto cupula policiar ladrao nada ir mudar real amanhar ir acontecer outro outro arreglo rolar soltar
903,903,0,1,neu,neg,0,False,0.0522648083623693,1,0.0222222222222222,"username atenção comunidade vamos evitar operação . polícia militar - number , quando a pessoa é vítima da ação de infratores , situações de risco e perturbação da ordem . polícia civil - number , para denúncias de porte de arma , drogas , tráfico , entre outros . * disque denúncia rio , number .",atencao comunidade ir evitar operacao policiar militar pessoa vitimar acao infrator situacoes risco perturbacao ordem policiar civil denunciar porte arma droga traficar outro discar denunciar rio
904,904,0,1,neu,neu,0,False,0.0508474576271186,0,0.0,"username tinha que ter bandeira partidária , tão óbvio .",ter bandeira partidaria tao obvio
905,905,0,1,neu,pos,0,False,0.044776119402985,0,0.0,"username interessante que na copa do mundo em number o rio de janeiro conseguiu um equilíbrio , foram acordos entre as partes ou .",interessante copa mundo rio janeiro conseguir equilibrio acordo parte
906,906,0,1,neg,neg,1,False,0.04,0,0.0,"username em guerra tiros e bombas não são precisos , e a lei da guerra ,",guerra tiro bomba nao sao preciso lei guerra
907,907,0,1,neu,neg,0,False,0.056338028169014,0,0.0,"username calma gente , tem pó em outras comunidades , por enquanto .",calma gente po outro comunidade enquanto
908,908,0,1,neu,pos,1,False,0.0310077519379844,1,0.0217391304347826,"username onde eles estavam quando mais de number bandidos , todos de fuzil , me renderam a luz do dia e quiseram me levara pra dentro da favela ? ? ah sim ali do lado , com a maior naturalidade do mundo , vendo number pessoas sendo humilhados pelos jovens do trafico !",onde bandido todo fuzil render luz dia querer levar pra dentro favela ah sim ali lado maior naturalidade mundo ver pessoa ser humilhar jovem traficar
909,909,0,1,neu,neu,0,False,0.0408163265306122,1,0.1428571428571428,username bando de burguês safado . cap matias,bando burgues safar cap matias
910,910,0,1,neu,neg,1,False,0.0576923076923076,1,0.1428571428571428,username moradores ? a gente finge que acredita .,morador gente fingir acreditar
911,911,1,1,neu,neu,0,False,0.0161290322580645,1,0.2,username vence seu filho da puta defender bandido na casa do caralho,vencer filho puta defender bandido casa caralho
912,912,0,1,neu,neg,0,True,0.0258064516129032,1,0.1481481481481481,"username será que essas armas apreendidas era para defender "" a boca "" dos usuários ou para matar policiais e assaltar e matar a população de bem ? 🤔🤔🤔🤔","sera arma apreender defender "" boca "" usuarios matar policial assaltar matar populacao bem"
913,913,0,1,neu,pos,1,False,0.0242214532871972,0,0.0,"username por isso não devemos apoiar arbitrariedades vindas de autoridades policiais ! vejo você apoiando operação com number mortos como se fosse uma vitoria e compartilhando ajuda ao seu amigo . a guerra as drogas não permite lado , ela é técnica , já vimos exemplos : eua pras rachas e etc .",nao dever apoiar arbitrariedade vir autoridade policiais ver voce apoiar operacao morto vitoriar compartilhar ajudar amigo guerra droga nao permitir lado tecnica ja vir exemplo eua para o rachar etc
914,914,0,1,neu,neu,0,False,0.0566037735849056,0,0.0,"username cada ação , cabe uma reação ponto final .",cada acao caber reacao ponto final
915,915,0,1,neu,neu,1,False,0.0807453416149068,0,0.0,"username o senado imediatamente reagiu , pautando projeto de "" redução da letalidade da policia "" username username username username url","senado imediato reagir pautar projeto "" reducao letalidade policiar """
916,916,0,1,neu,neu,0,False,0.0789473684210526,0,0.0,username username será que é ?,sera
917,917,0,1,neu,neu,0,False,0.025,0,0.0,"username aproveita e dê uma vassoura e pá pra essa cambada de desocupados , assim as ruas pelo menos ficarão limpas .",aproveitar vassoura pa pra cambada ocupar assim rua menos ficarao limpo
918,918,0,1,neu,neu,1,False,0.0212765957446808,0,0.0,username comando vermelho e facção foram criados por guerrilheiros comunistas . então sempre serão defendidos por essa turma de maconheiros .,comando vermelho faccao criar guerrilheiro comunista entao sempre serao defender turma maconheiros
919,919,0,1,neu,neg,0,False,0.0461538461538461,0,0.0,username quem está pagando esse protesto ? quem mandou pagar ?,pagar protesto mandar pagar
920,920,0,1,neu,neg,0,False,0.0212765957446808,0,0.0,username já tem a foice e martelo na parada ! sempre tem de ter um defunto para o palanque,ja foice martelar parada sempre ter defunto palanque
921,921,1,1,neu,neu,0,False,0.0461538461538461,0,0.0,"username deviam está todos presos , essas marmita de vagabundo .",dever todo presos marmita vagabundo
922,922,0,1,neu,neu,0,True,0.0303030303030303,0,0.0,username tão indo pro norte shopping ou nova américa ? no rodízio da parme ou no cinema ? 😂 😂 😂 😂,tao ir para o norte shopping nova america rodizio parme cinema
923,923,1,1,neu,neg,0,False,0.0588235294117647,0,0.0,username username olha os inocentes aí .,olhar inocente ai
924,924,0,1,neu,neu,0,False,0.0188679245283018,0,0.0,username quem pede chuva tem que aguentar a lama,pedir chuva aguentar lama
925,925,1,1,neu,neu,0,False,0.0254237288135593,0,0.0,"username mas do jeito que a imprensa fala , parece que estavam com livros e carteira de trabalho debaixo do braço .",jeito imprensa falar parecer livro carteira trabalho debaixo braco
926,926,1,1,neu,pos,1,False,0.0194174757281553,1,0.0588235294117647,"username de morador de favela já sabemos o que esperar , abc en de ar velhinha pra vagabundo é herança do parte",morador favela ja saber esperar abc en ar velho para o vagabundo heranca parte
