,tweet,Odio_Bol,is_reply,sent_analysis_class,sent_analysis_compound,has_all_caps,has_emoji,punct_index,has_hurtlex,hurtlex_index,normalized,norm_lemma
1075,@alertario24hrs @MarceloFreixo Você é um merda 🤣🤣 Parabéns a @policiacivilrj pelo sucesso da operação hoje no Jacarézinho 👏👏,1,1,neu,pos,0,True,0.024193548387096774,1,0.05555555555555555,username username você é um merda 🤣🤣 parabéns a username pelo sucesso da operação hoje no dendê 👏 👏,voce merda parabens sucesso operacao hoje dende
1076,@alertario24hrs DEVE SER ESPÍRITO DE BANDIDO CORRENDO DA POLÍCIA! https://t.co/G77a5ZBgpl,0,1,neu,pos,1,False,0.07865168539325842,0,0.0,username deve ser espírito de bandido correndo da polícia ! url,dever ser espirito bandido correr policiar
1077,@alertario24hrs Espírito da morte entrou juntos com o cana Cheio e ódio do estado 🤬🤬,0,1,neu,neg,0,True,0.011904761904761904,1,0.06666666666666667,username espírito da morte entrou juntos com o cana cheio e ódio do estado 🤬🤬,espirito morte entrar juntos cana cheio odio estado
1078,O #CidadeAlerta de hoje fica por aqui! https://t.co/aKWxQ0BRsh,0,0,neu,neu,1,False,0.11290322580645161,0,0.0,o hashtag de hoje fica por aqui ! url,hoje ficar aqui
1079,Homem tinha falsa vida de luxo para atrair mulheres e aplicar golpes. Veja o caso no #CidadeAlerta https://t.co/D3FjodRi85,0,0,neu,neg,0,False,0.05737704918032787,0,0.0,homem tinha falsa vida de luxo para atrair mulheres e aplicar golpes . veja o caso no hashtag url,homem falso vida luxo atrair mulher aplicar golpe ver caso
1080,Percival de Souza ajuda a esclarecer uma das maiores dúvidas do caso Eloá: por que a polícia não utilizou um atirador de elite durante o sequestro da adolescente? #CidadeAlerta Assista agora o episódio completo de #ArquivoVivo: https://t.co/NYCTJ0sP9z https://t.co/J8p5yB8eHh,0,0,neu,neg,0,False,0.05454545454545454,1,0.05263157894736842,percival de souza ajuda a esclarecer uma das maiores dúvidas do caso eloá : por que a polícia não utilizou um atirador de elite durante o sequestro da adolescente ? hashtag assista agora o episódio completo de hashtag : url url,percival souza ajuda esclarecer maior duvidar caso eloa policiar nao utilizar atirar elite durante sequestro adolescente assistir agora episodio completo
1081,Criminoso que teve a perna quebrada durante assalto está preso em hospital na Zona Sul de São Paulo. Veja mais no #CidadeAlerta https://t.co/TXDUbroJyp,0,0,neu,neg,0,False,0.046357615894039736,1,0.08695652173913043,criminoso que teve a perna quebrada durante assalto está preso em hospital na zona sul de são paulo . veja mais no hashtag url,criminoso perna quebrar durante assalto preso hospital zona sul sao paulo ver
1082,Vítimas fazem transferência bancária para a compra de filhotes de cães e caem em golpe. Acompanhe o caso no #CidadeAlerta https://t.co/Dvz7Yge0Wn,0,0,neu,neg,0,False,0.04827586206896552,1,0.047619047619047616,vítimas fazem transferência bancária para a compra de filhotes de cães e caem em golpe . acompanhe o caso no hashtag url,vitimar fazer transferencia bancaria comprar filhote caes cair golpe acompanhar caso
1083,Porta-aviões britânico em FONOP desafia chineses pela segunda vez https://t.co/D8V0NCQICl,0,0,neu,neu,1,False,0.06741573033707865,1,0.1,porta-aviões britânico em fônon desafia chineses pela segunda vez url,portar avioes britanico fonon desafiar chinês segunda vez
1084,Recorde de incursões de aeronaves chinesas faz Taiwam pedir preparação para guerra https://t.co/YUNpdYDI0e,0,0,neu,neg,0,False,0.04716981132075472,0,0.0,recorde de incursões de aeronaves chinesas faz taiwan pedir preparação para guerra url,recorde incursoes aeronave chinês fazer taiwan pedir preparacao guerra
1085,Não perca tempo e vem 👉 https://t.co/PszkALduNQ #areamilitar,0,0,neu,neg,0,True,0.1,0,0.0,não perca tempo e vem 👉 url hashtag,nao perder tempo vir
1086,"Um carro-bomba atacou uma delegacia de polícia na cidade de Ramadi, em Anbar no Iraque 03/10/2021 https://t.co/7VGnBxCsGn https://t.co/BvKSzls4DK",0,0,neu,neu,0,False,0.09655172413793103,1,0.05555555555555555,"um carro-bomba atacou uma delegacia de polícia na cidade de ramada , em abar no iraque number url url",carro bomba atacar delegacia policiar cidade ramado abar iraque
1087,Policial é alvejado na cabeça ao impedir roubo no México https://t.co/nhl7ESrFUC #mexico https://t.co/wyMpB7uERo,0,0,neu,neg,0,False,0.09821428571428571,1,0.15384615384615385,policial é alvejado na cabeça ao impedir roubo no méxico url hashtag url,policial alvejar cabeca impedir roubo mexico
1088,A Estratégia de Investimento Global da China https://t.co/zOwJUTdT8l https://t.co/fvF7muHCTx,0,0,neu,neu,1,False,0.10869565217391304,0,0.0,a estratégia de investimento global da china url url,estrategia investir global china
1089,ÁSIA EM ALERTA!! Coreia do Norte Lança Míssil Hipersônico! https://t.co/y58a0Uq9st https://t.co/Xi06kKes4l,0,0,neu,pos,1,False,0.12264150943396226,0,0.0,ásia em alerta ! ! coreia do norte lança míssil hipersônico ! url url,asia alertar coreia norte lanca missil hipersonico
1090,Vagabundo aponta arma pra policial que descarrega sem dó! https://t.co/yibgVxGvVF,1,0,neu,neg,0,False,0.07407407407407407,1,0.1,vagabundo aponta arma pra policial que descarrega sem dó ! url,vagabundo apontar arma pra policial descarregar
1091,"Malas roubam pedestres, são atropelados, quebram as pernas e conseguem fugir https://t.co/xRQSiqq4qG",0,0,neu,neu,0,False,0.07,0,0.0,"malas roubam pedestres , são atropelados , quebram as pernas e conseguem fugir url",mala roubar pedestres sao atropelar quebrar perna conseguir fugir
1092,"@PMESP De acordo com a PM, não foi possível contabilizar o número de manifestantes, pois só tinha burro, jumento e vibradores.",0,1,neu,neu,1,False,0.03968253968253968,1,0.047619047619047616,"username de acordo com a polícia , não foi possível contabilizar o número de manifestantes , pois só tinha burro , jumento e vibradores .",acordo policiar nao possivel contabilizar numerar manifestante pois so burro jumento vibrar
1093,Coreia do Norte lança novo míssil hipersônico e preocupa a Ásia https://t.co/GinEbCuiIm,0,0,neu,neu,0,False,0.05747126436781609,0,0.0,coreia do norte lança novo míssil hipersônico e preocupa a ásia url,coreia norte lanca novo missil hipersonico preocupar asia
1094,Inversão de valores! Murilo Henrique de 26 anos era procurado pela Justiça por homicídio. Um Mike da Força Tática de Ourinho-SP deu dois disparos no vagabundo que morreu no local. Infelizmente os mikes envolvidos foram presos. O fato ocorreu semana passada. https://t.co/Kjecw5tmiz,1,0,neu,pos,1,False,0.03914590747330961,1,0.023809523809523808,inversão de valores ! murilo henrique de number anos era procurado pela justiça por homicídio . um mike da força tática de ourinho-sp deu dois disparos no vagabundo que morreu no local . infelizmente os mies envolvidos foram presos . o fato ocorreu semana passada . url,inversao valor murilo henrique ano procurar justica homicidio mike forcar tatica ourinho sp dar dois disparo vagabundo morrer local infeliz miar envolver presos fato ocorrer semana passar
1095,"Dois homens insultaram e agrediram dois policiais em Odessa, na Ucrânia. O retorno foi imediato! https://t.co/KF0oTF0omN",0,0,neu,neu,1,False,0.06666666666666667,1,0.0625,"dois homens insultaram e agrediram dois policiais em aires , na ucrânia . o retorno foi imediato ! url",dois homem insultar agredir dois policial aires ucrania retorno imediato
1096,"Oficiais de elite da FSB russa mataram um homem em Minsk, na Bielorrússia. As forças de segurança invadiram um dos apartamentos, o inquilino e sua esposa filmaram a invasão e atiraram em um dos agentes com um rifle de caça e foi mortalmente ferido em resposta. https://t.co/60UvHemDrE",0,0,neu,neg,1,False,0.03169014084507042,0,0.0,"oficiais de elite da fás russa mataram um homem em minsk , na bielorrússia . as forças de segurança invadiram um dos apartamentos , o inquilino e sua esposa filmaram a invasão e atiraram em um dos agentes com um rifle de caça e foi mortalmente ferido em resposta . url",oficial elite fas russo matar homem minsk bielorrussia forca seguranca invadir apartar inquilino esposar filmar invasao atirar agente rifle caca mortal ferir resposta
1097,Tomou na cabeça e não vai mais assaltar https://t.co/ZFT3aQWZZ8,1,0,neu,neu,0,False,0.07936507936507936,1,0.1111111111111111,tomou na cabeça e não vai mais assaltar url,tomar cabeca nao ir assaltar
1098,"Ao perceber a chegada do vagabundo, o mike corre até sua cozinha onde estava sua arma, efetuando disparos que levou o vagabundo pro colo do capeta. https://t.co/3IElZC62w7",1,0,neu,neg,0,False,0.04678362573099415,1,0.037037037037037035,"ao perceber a chegada do vagabundo , o mike corre até sua cozinha onde estava sua arma , efetuando disparos que levou o vagabundo pro colo do capeta . url",perceber chegada vagabundo mike correr atar cozinha onde armar efetuar disparo levar vagabundo para o colo capeta
1099,Mais um vídeo do mike mandando dois malas pro rubro. Graças a Deus nenhum cidadão de bem saiu ferido. Vagabundo parecia lagarto se arrastando https://t.co/55LtlEZkZS,1,0,neu,pos,0,False,0.04242424242424243,0,0.0,mais um vídeo do mike mandando dois malas pro rubro . graças a deus nenhum cidadão de bem saiu ferido . vagabundo parecia lagarto se arrastando url,video mike mandar dois mala para o rubro gracas deus nenhum cidadao bem sair ferir vagabundo parecer lagarto arrastar
1100,"Dois malas de XRE tentaram roubar um paisana, mas não contaram que a vítima era um mike. Graças a Deus o policial passa bem e levou os dois vagabundos pra chaleira do inferno. Força e Honra! https://t.co/JwilAWhOFz",1,0,neu,pos,1,False,0.04205607476635514,1,0.10810810810810811,"dois malas de nave tentaram roubar um paisana , mas não contaram que a vítima era um mike . graças a deus o policial passa bem e levou os dois vagabundos pra chaleira do inferno . força e honra ! url",dois mala nave tentar roubar paisana nao contar vitimar mike gracas deus policial passar bem levar dois vagabundo pra chaleira inferno forcar honra
1101,Novo brinquedinho contra ladrão! Anzio 20 mm Vulcan https://t.co/3g903Fid6b,1,0,neu,neg,0,False,0.08,0,0.0,novo brinquedinho contra ladrão ! animo number mesmo vulcan url,novo brinquedinho contra ladrao animar vulcan
1102,"Tinha que ser tratado como ato terrorista, nos EUA certamente seriam repelidos a tiros de fuzis e submetralhadoras ao pisarem com a pata no saguão da BV. https://t.co/nbjzKgIyw0",1,0,neu,neg,1,False,0.03954802259887006,1,0.03571428571428571,"tinha que ser tratado como ato terrorista , nos eua certamente seriam repelidos a tiros de fuzis e submetralhadoras ao pisarem com a pata no saguão da boca virgem . url",ser tratar ato terrorista eua certo repelir tiro fuzis submetralhadoras pisar pata saguao boca virgem
1103,Ladrão tenta mergulhar pro inferno e... conseguiu!! https://t.co/227s8StbDj,1,0,neg,neg,0,False,0.13333333333333333,0,0.0,ladrão tenta mergulhar pro inferno e . conseguiu ! ! url,ladrao tentar mergulhar para o inferno conseguir
1104,Alguém concorda que o único direito do criminoso é não ter direito?,1,0,neu,neg,0,False,0.014925373134328358,1,0.08333333333333333,alguém concorda que o único direito do criminoso é não ter direito ?,alguem concordar unico direito criminoso nao ter direito
1105,"Lembre-se, enquanto você fica trancado em casa e com medo de sair na rua por conta da violência, SP está liberando 37 mil presos em saída temporária hoje, 14 de setembro. https://t.co/zR7zSJheB5",1,0,neu,neu,1,False,0.05154639175257732,0,0.0,"lembre-se , enquanto você fica trancado em casa e com medo de sair na rua por conta da violência , sp está liberando number mil presos em saída temporária hoje , number de setembro . url",lembrar enquanto voce ficar trancar casa medo sair rua contar violencia sp liberar mil presos saida temporaria hoje setembro
1106,@irbr3allin2 Borá,0,1,neu,neu,0,False,0.058823529411764705,0,0.0,username vamos,ir
1107,@biacardosopc @irbr3allin2 Falou tudo garotinha..,0,1,neu,neg,0,False,0.08163265306122448,0,0.0,username username falou tudo garotinha .,falar tudo garotinha
1108,@irbr3allin2 Compra forteeeeeee 💪🏻,0,1,neu,neu,0,True,0.029411764705882353,0,0.0,username compra forte 💪 🏻,compra forte
1109,Duplinha de vagabundo foi pegar a moto emprestada sem se quer dar bom dia! Tomo logo chumbo na tarraqueta #pm #policia #policial https://t.co/n6Jav8Gl1j,1,0,neu,pos,0,False,0.05921052631578947,1,0.08695652173913043,duplinha de vagabundo foi pegar a moto emprestada sem se quer dar bom dia ! tomo logo chumbo na bordoada hashtag hashtag hashtag url,duplinha vagabundo pegar moto emprestar querer dar bom dia tomar logo chumbo bordoada
1110,@irbr3allin2 @IRBBrasilRE Que precisão em!,0,1,neu,neu,0,False,0.07142857142857142,0,0.0,username username que precisão em !,precisao
1111,Que delicia !!! O vagaba vai fugir da PM e o amigo da de presente uma linda esfoliação facial no asfalto! Maravilhoso.. #pm #policia #policial https://t.co/2DHmW0SssP,1,0,neu,pos,1,False,0.08433734939759036,0,0.0,que delicia ! ! ! o vagabunda vai fugir da polícia e o amigo da de presente uma linda esfoliação facial no asfalto ! maravilhoso . hashtag hashtag hashtag url,deliciar vagabundo ir fugir policiar amigo presente lindo esfoliacao facial asfalto maravilhoso
1112,Domingão... fazendo nada em casa coçando as bolas.. Ahh borá ir ali tomar uma surra dos PM 👂🏻 👋🏻 #cpfcancelado #pm #policia https://t.co/vtnLZnnD6q,1,0,neu,neu,1,True,0.08843537414965986,0,0.0,domingão . fazendo nada em casa coçando as bolas . ah vamos ir ali tomar uma surra dos polícia 👂 🏻 👋 🏻 hashtag hashtag hashtag url,domingao fazer nada casa cocar bola ah vamos ir ali tomar surra policiar
1113,@irbr3allin2 @IRBBrasilRE iiiiiiiihullllll,0,1,neu,neu,0,False,0.047619047619047616,0,0.0,username username iiihulll,iiihulll
1114,"Vagabundo foi seco roubar o X-salada do pessoal, e já tomou logo uns belos pipocos de tudo quanto é lado! Ainda bem que tava de capacete.. https://t.co/Xzknqj3Rg1",0,0,neu,pos,0,False,0.06172839506172839,1,0.037037037037037035,"vagabundo foi seco roubar o x-salada do pessoal , e já tomou logo uns belos pipocos de tudo quanto é lado ! ainda bem que tava de capacete . url",vagabundo seco roubar x salada pessoal ja tomar logo um belo pipocos tudo quanto lado ainda bem tava capacete
1115,ABSURDO! O vagabundo chega de bicicleta pra roubar o motoqueiro.. após o roubo ele rapidamente chama o UBER... O uber chega e o vagabundo foge às pressas sem deixar pistas! Esses caras estão cada vez mais profissionais viu.. https://t.co/3HG3V5tuXM,0,0,neu,neg,1,False,0.056451612903225805,1,0.10256410256410256,absurdo ! o vagabundo chega de bicicleta pra roubar o motoqueiro . após o roubo ele rapidamente chama o uber . o uber chega e o vagabundo foge às pressas sem deixar pistas ! esses caras estão cada vez mais profissionais viu . url,absurdo vagabundo chegar bicicleta pra roubar motoqueiro apos roubo rapidamente chamar uber uber chegar vagabundo fugir pressa deixar pista caro estao cada vez profissional ver
1116,"Os vagabundos esperaram o contato, o contato veio.. segue o jogo! @arnaldocezarbot foi falta ou o juiz interpretou corretamente o lance? #pm #policiamilitar https://t.co/CfAbkpIlqb",0,0,neu,neg,0,False,0.07222222222222222,1,0.08333333333333333,"os vagabundos esperaram o contato , o contato veio . segue o jogo ! username foi falta ou o juiz interpretou corretamente o lance ? hashtag hashtag url",vagabundo esperar contato contato vir seguir jogo faltar juiz interpretar correto lance
1117,@irbr3allin2 @cafecomferri Kkkkkkkk esse é o cara,0,1,neu,neu,0,False,0.04081632653061224,1,0.14285714285714285,username username kkk esse é o cara,kkk cara
1118,@irbr3allin2 🚀,0,1,neu,neu,0,True,0.07142857142857142,0,0.0,username 🚀,
1119,"@irbr3allin2 Ou esses caras tem informação do resultado, ou são muito muito corajosos!",0,1,neu,neu,0,False,0.03488372093023256,0,0.0,"username ou esses caras tem informação do resultado , ou são muito muito corajosos !",cara informacao resultado sao corajoso
1120,@irbr3allin2 Eu quero mudar meu votooo 🙃🙃🙃,0,1,neu,neu,0,True,0.023809523809523808,0,0.0,username eu quero mudar meu voto 🙃 🙃 🙃,querer mudar voto
1121,@irbr3allin2 Foda! 🚀❤️,0,1,neg,neg,0,True,0.09090909090909091,0,0.0,username foda ! 🚀 ❤ ️,foda
1122,"Noia achou que é o Brian do velozes e furiosos e na fuga acabou dando uma raladinha no carro. Bom, se ele tiver de cinto foi só o susto. https://t.co/n4r42AceI2",0,0,neu,neg,0,False,0.05,0,0.0,"pira achou que é o brian do velozes e furiosos e na fuga acabou dando uma baianinha no carro . bom , se ele tiver de cinto foi só o susto . url",pirar achar brian veloz furioso fuga acabar dar baianinha carro bom cinto so susto
1123,@irbr3allin2 🚀🚀🚀🚀🚀🚀🚀🚀🚀,0,1,neu,neu,0,True,0.045454545454545456,0,0.0,username 🚀 🚀 🚀 🚀 🚀 🚀 🚀 🚀 🚀,
1124,"Vagabundo foi assaltar a tabacaria e tomou uma invertida de leve, quantos pipocos esse cara tomou? Rapaz tomou bala até no 👌🏻 https://t.co/nODXoddmBd",1,0,neu,neu,0,True,0.04697986577181208,1,0.043478260869565216,"vagabundo foi assaltar a tabacaria e tomou uma invertida de leve , quantos pipocos esse cara tomou ? rapaz tomou bala até no 👌 🏻 url",vagabundo assaltar tabacaria tomar inverter leve quanto pipocos cara tomar rapaz tomar bala atar
1125,@irbr3allin2 🚀🚀🚀🚀🚀,0,1,neu,neu,0,True,0.05555555555555555,0,0.0,username 🚀 🚀 🚀 🚀 🚀,
1126,"Vagabundo já é covarde, e ainda quer bater em para roubar uma mulher, o que merece? Merece virar um pandeiro mesmo, apanhar até desmaiar, parabéns aos homens de verdade que estavam ali! Eu ainda achei que demoraram para fazer o vagabundo desmaiar, e vocês? https://t.co/i3r9NF84mz",1,0,neu,pos,0,False,0.04642857142857143,1,0.06666666666666667,"vagabundo já é covarde , e ainda quer bater em para roubar uma mulher , o que merece ? merece virar um pandeiro mesmo , apanhar até desmaiar , parabéns aos homens de verdade que estavam ali ! eu ainda achei que demoraram para fazer o vagabundo desmaiar , e vocês ? url",vagabundo ja covarde ainda querer bater roubar mulher merecer merecer virar pandeiro apanhar atar desmaiar parabens homem verdade ali ainda achar demorar fazer vagabundo desmaiar voces
1127,@irbr3allin2 Boa!,0,1,pos,pos,0,False,0.11764705882352941,0,0.0,username boa !,boa
1128,Vagabundo vai assaltar o casal e toma uma guardachuvada bem no meio da beiça e sai desconsolado. #ladraosefodendo #policia #pm #videosengracados https://t.co/5LYYzfvEAJ,1,0,neu,neg,0,False,0.05952380952380952,0,0.0,vagabundo vai assaltar o casal e toma uma guardachuvada bem no meio da beiço e sai desconsolado . hashtag hashtag hashtag hashtag url,vagabundo ir assaltar casal tomar guardachuvada bem meio beico sair desconsolar
1129,@irbr3allin2 lua 😘,0,1,neu,neu,0,True,0.05555555555555555,0,0.0,username lua 😘,lua
1130,@irbr3allin2 @cafecomferri Hoje hoje hoje hoje,0,1,neu,neu,0,False,0.043478260869565216,0,0.0,username username hoje hoje hoje hoje,hoje hoje hoje hoje
1131,"Dubla de noias foi roubar a motoca! E aí? E aí????? Assaltou um poliça, e ele não deixou barato, foi pipoca na coluna, vagabundo saiu pulando do passinho da Ema até cair igual bosta! #ladraosefodendo #policia #pm #videosengracados https://t.co/l2kaxIVhKh",1,0,neu,neg,1,False,0.07874015748031496,1,0.05128205128205128,"dubla de paranoia foi roubar a motoca ! e aí ? e aí ? ? ? ? ? assaltou um policia , e ele não deixou barato , foi pipoca na coluna , vagabundo saiu pulando do passinho da ema até cair igual bosta ! hashtag hashtag hashtag hashtag url",dubla paranoia roubar motoca ai ai assaltar policiar nao deixar barato pipoca coluna vagabundo sair pular passinho ema atar cair igual bosta
1132,@irbr3allin2 Maluco 🚀🚀🚀🚀🚀 que isso,0,1,neu,pos,0,True,0.029411764705882353,0,0.0,username maluco 🚀 🚀 🚀 🚀 🚀 que isso,maluco
1133,@RafaelDeMarco16 @cafecomferri Kkkkkkk,0,1,neu,neu,0,False,0.05263157894736842,0,0.0,username username kkk,kkk
1134,"Pensa que maravilhoso, você tomando um sorvetinho e vê ao vivo 2 noias tomando tiro.. Que delicia! Certeza que o sorvete🍦 ficou mais gostoso! #ladraosefodendo #policia #pm #videosengracados https://t.co/GZbsOtKABK",1,0,neu,pos,0,True,0.06572769953051644,0,0.0,"pensa que maravilhoso , você tomando um sorvetinho e vê ao vivo number paranoia tomando tiro . que delicia ! certeza que o sorvete 🍦 ficou mais gostoso ! hashtag hashtag hashtag hashtag url",pensar maravilhoso voce tomar sorvetinho ve vivo paranoia tomar tiro deliciar certeza sorvete ficar gostoso
1135,@irbr3allin2 Pirapora do bom Jesus!,0,1,neu,pos,0,False,0.05714285714285714,0,0.0,username pirapora do bom jesus !,pirapora bom Jesus
1136,@irbr3allin2 🚀🚀🚀🚀,0,1,neu,neu,0,True,0.058823529411764705,0,0.0,username 🚀 🚀 🚀 🚀,
1137,@irbr3allin2 Você tem juízo?,0,1,neu,pos,0,False,0.07142857142857142,0,0.0,username você tem juízo ?,voce juizo
1138,@irbr3allin2 Top 🚀🚀,0,1,neu,neu,0,True,0.05263157894736842,0,0.0,username top 🚀 🚀,top
1139,@irbr3allin2 Tá brabo?,0,1,neu,neu,0,False,0.09090909090909091,0,0.0,username está brabo ?,brabo
1140,@irbr3allin2 Cumpri cô pros shorts?,0,1,neu,neu,0,False,0.05714285714285714,0,0.0,username cumpri coa pros shorts ?,cumprir coa para o shorts
1141,@irbr3allin2 Voa,0,1,neu,neu,0,False,0.0625,0,0.0,username voa,voar
1142,"@irbr3allin2 R$ 6,92",0,1,neu,neu,1,False,0.15,0,0.0,"username ar $ number , number",ar
1143,@irbr3allin2 Força IRBR força!!!!!!,0,1,pos,pos,1,False,0.2,0,0.0,username força irar força ! ! ! ! ! !,forcar irar forca
1144,"@BolsonaroSP @CristianoPiquet Te mandei mensagem no particular! Se der responde lá, abraço",0,1,neu,pos,0,False,0.044444444444444446,0,0.0,"username username te mandei mensagem no particular ! se der responde lá , abraço",mandar mensagem particular dar responder lo abraco
1145,Você é a favor da pena de morte no Brasil?,0,0,neg,neg,0,False,0.023809523809523808,1,0.1,você é a favor da pena de morte no brasil ?,voce favor penar morte brasil
1146,Continuação das bicudas no beiço de égua! https://t.co/6se5XOfh5w,0,0,neu,neu,0,False,0.09230769230769231,0,0.0,continuação das bicudas no beiço de égua ! url,continuacao bicudo beico egua
1147,"Zé ruela vai assaltar o mercado com 4 brutamonte cercando ele e acha que vai dar tudo certo! E deu, tomou no 👌🏻 #ladraosefodendo #policia #pm #videosengracados https://t.co/8PpE25IFFp",1,0,neu,pos,1,True,0.060109289617486336,0,0.0,"zé ruela vai assaltar o mercado com number brutamonte cercando ele e acha que vai dar tudo certo ! e deu , tomou no 👌 🏻 hashtag hashtag hashtag hashtag url",ze ruela ir assaltar mercado brutamonte cercar achar ir dar tudo certo dar tomar
1148,"@aka_carlinhos Caraí, desculpa como posso me redimir com você?",0,1,neu,pos,0,False,0.06451612903225806,0,0.0,"username caralho , desculpa como posso me redimir com você ?",caralho desculpa poder redimir voce
1149,@Fernand65837306 Obrigado pelo idiota!,0,1,neg,neg,0,False,0.05263157894736842,0,0.0,username obrigado pelo idiota !,obrigar idiota
1150,hahaha carai não sabia que era um filme desculpa aí! Galera mega encomodada.,0,0,neu,neg,0,False,0.02631578947368421,0,0.0,hahaha caralho não sabia que era um filme desculpa aí ! galera mega incomodada .,hahaha caralho nao saber filme culpar ai galera mega incomodar
1151,"Reunião básica no gueto: “- oh tá fácil em vai na frente que eu vou atrás, quando os POLIÇA aparece nois mete bala” O da frente só esqueceu de quebrar o pescocinho pro lado! E aí meu irmão.. não teve erro! Botaaaaaaaa pra dormir mais um vagabundo!!!!! #policia #pm https://t.co/r0VSNUNrEM",1,0,neu,neg,1,False,0.06597222222222222,0,0.0,"reunião básica no gueto : “ - oh está fácil em vai na frente que eu vou atrás , quando os policia aparece nós mete bala ” o da frente só esqueceu de quebrar o narizinho pro lado ! e aí meu irmão . não teve erro ! bota pra dormir mais um vagabundo ! ! ! ! ! hashtag hashtag url","reuniao basica gueto "" oh facil ir frente ir atras policiar aparecer meter bala "" frente so esquecer quebrar narizinho para o lado ai irmao nao erro botar pra dormir vagabundo"
1152,"Os entregadores de suicidio foram assaltar uma mulher que andava na rua pela noite, e aí? Claro, saíram pulando igual pipoca! Rajada de tiro pra todo lado, inclusive no rabo! Que fez o doido deitar para dormir tranquilo 💤 #ladraosefodendo #policia #pm #videosengracados https://t.co/AZJjlsJ6Cj",1,0,neu,neg,0,True,0.051194539249146756,1,0.022727272727272728,"os entregadores de suicídio foram assaltar uma mulher que andava na rua pela noite , e aí ? claro , saíram pulando igual pipoca ! rajada de tiro pra todo lado , inclusive no rabo ! que fez o doido deitar para dormir tranquilo 💤 hashtag hashtag hashtag hashtag url",entregar suicidio assaltar mulher andar rua noite ai claro sairam pular igual pipoca rajado tiro pra todo lado inclusive rabo fazer doido deitar dormir tranquilo
1153,"Cansado de ser assaltado em sua loja, o dono coloca os 3 vagabundos no soninho profundo! O primeiro a ir visitar o capeta foi o vesgo que atirou no espelho! Lindo lindo! #ladraosefodendo #policia #pm #videosengracados #cpfcancelado https://t.co/drmCj0d8pj",1,0,neu,neg,1,False,0.054901960784313725,1,0.07894736842105263,"cansado de ser assaltado em sua loja , o dono coloca os number vagabundos no sono profundo ! o primeiro a ir visitar o capeta foi o vesgo que atirou no espelho ! lindo lindo ! hashtag hashtag hashtag hashtag hashtag url",cansar ser assaltar loja dono colocar vagabundo sono profundo primeiro ir visitar capeta vesgo atirar espelho lindo lindo
1154,@irbrre Você é FODA PORRA,0,1,neg,neg,1,False,0.04,0,0.0,username você é foda porra,voce foda porra
1155,@irbrre Aí complica ara os vendidos em,0,1,neu,neg,0,False,0.02631578947368421,0,0.0,username aí complica ara os vendidos em,ai complicar arar vender
1156,@irbrre @cafecomferri Stopeira doida,0,1,neu,neu,0,False,0.05555555555555555,0,0.0,username username sopeira doida,sopeira doido
1157,@irbrre Parabéns!!! Que Twitter em,0,1,pos,pos,0,False,0.11764705882352941,0,0.0,username parabéns ! ! ! que twitter em,parabens twitter
1158,@irbrre Parabéns pela análise!,0,1,pos,pos,0,False,0.06666666666666667,0,0.0,username parabéns pela análise !,parabens analisar
1159,Vagabundos recebem massagem TOTALMENTE GRÁTIS antes de passear de viatura rumo ao xilindró. #ladraosefodendo #policia #pm #videosengracados #cpfcancelado https://t.co/5RpdxXOMQx,1,0,neu,pos,1,False,0.062146892655367235,0,0.0,vagabundos recebem massagem totalmente grátis antes de passear de viatura rumo ao xilindró . hashtag hashtag hashtag hashtag hashtag url,vagabundo receber massagem total gratis antes passear viatura rumo xilindro
1160,"Noia vai dá uma assaltada ali na farmácia mas se depara com 4 polícias dentro da mesma, aí não teve erro né? Deram um boa noite cinderela nele! 💤 #ladraosefodendo #policia #pm #videosengracados #cpfcancelado https://t.co/GgGzYwANvm",1,0,neu,neg,0,True,0.05627705627705628,1,0.02857142857142857,"pira vai dá uma assaltada ali na farmácia mas se depara com number polícias dentro da mesma , aí não teve erro não é ? deram um boa noite cinderela nele ! 💤 hashtag hashtag hashtag hashtag hashtag url",pirar ir assaltar ali farmacia deparar policias dentro mesmo ai nao erro nao dar boa noite cinderela em ele
1161,"Vagabundo pega a meia com chulé e por na cabeça para não ser reconhecido mas se dá mal! Os 2 no estabelecimento eram polícia, o resultado você já sabe né? Dormiu gostoso ao lado do lixo. #ladraosefodendo #policia #pm #videosengracados #cpfcancelado https://t.co/0tsxLm3eHT",1,0,neu,neg,0,False,0.051470588235294115,1,0.047619047619047616,"vagabundo pega a meia com chulé e por na cabeça para não ser reconhecido mas se dá mal ! os number no estabelecimento eram polícia , o resultado você já sabe não é ? dormiu gostoso ao lado do lixo . hashtag hashtag hashtag hashtag hashtag url",vagabundo pegar meio chule cabeca nao ser reconhecer mal estabelecer policiar resultado voce ja saber nao dormir gostoso lado lixo
1162,@MFlamini Hahahahaah melhor comentário,0,1,neu,pos,0,False,0.02631578947368421,0,0.0,username hahahahaah melhor comentário,hahahahaah melhor comentario
